url,paragraph_index,paragraph_text,scrape_timestamp
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,14,"Source: ARK Investment Management LLC, 2024. This ARK analysis is based on a range of data sources, which are available upon request. Forecasts are inherently limited and cannot be relied upon as a basis for making an investment decision and are built on our modeling that reflects our biases and long-term positive view of the company. Please see additional disclosures on forecasts at the end of the document. For informational purposes only and should not be considered investment advice, or a recommendation to buy, sell or hold any particular security. *Note: Figures may not add to 100% due to rounding.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,15,"While unlikely, if we were to eliminate the possibility of a robotaxi network from our model, our price target would be ~$350. Note that in cases where robotaxis do not launch, Tesla could launch a human-driven ride-hail service for both strategic and tactical reasons, as we have analyzed previously.2",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,16,"From a modeling perspective, we previously estimated that Tesla’s take rate would be ~40-60% on average, higher than Uber’s ~20-30% take rate.3 This year, we fine-tuned our analysis to include the assumption that, initially, Tesla will own and operate its vehicle network, retaining all revenue per mile for the first one-to-three years. For later years, we assume that third-party companies will own and maintain the vehicle fleet, earning ~$0.20 per mile for their services, while the remainder of revenue per mile accrues to Tesla. In effect, Tesla’s take rate is ~80% on average in the final year of the model. Meanwhile, we revised our median case expectation for the start of a robotaxi service to late 2025.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,17,"While we pushed back our median launch date for Tesla’s robotaxi service by one year, we remain confident that the service will launch within the next five years. With the release of Full Self-Driving (FSD) v12, Tesla transitioned to a neural network that learns from video data and directly controls the vehicle, eliminating over 300,000 lines of manual code.4 This update has enabled human-like—and in some instances zero-intervention driving5—by leveraging Tesla’s significant data advantage, which now exceeds 1.3 billion cumulative FSD miles.6 According to our research, Tesla is accumulating data at ~110x the rate of Waymo, as shown below.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,18,"Source: ARK Investment Management LLC, 2024. This ARK analysis is based on a range of data sources, which are available upon request. For informational purposes only and should not be considered investment advice, or a recommendation to buy, sell or hold any particular security.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,19,"Furthermore, our research suggests that a Tesla in FSD mode is ~5X safer than a human-driven Tesla, as shown below, and ~16X safer than the average car on the road, also shown below. No longer constrained by AI training compute,7 Tesla's accelerated software updates are enhancing performance and safety.8 As a result, Tesla should be able to demonstrate superior, statistically significant safety metrics and receive regulatory approval for its robotaxi network.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,20,"Source: ARK Investment Management LLC, 2024. This ARK analysis is based on a range of data sources, which are available upon request. For informational purposes only and should not be considered investment advice, or a recommendation to buy, sell or hold any particular security.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,21,"Tesla plans to unveil its dedicated robotaxi vehicle in August 2024.9 While Tesla could transform its current fleet into robotaxis, we believe a custom-built CyberCab reflects increased confidence that its autonomy software will allow Tesla to scale the robotaxi business. Meanwhile, FSD’s 30-day free trial in North America10 has increased Tesla’s data library, as would the rollout of FSD in China, which Tesla is rumored to launch soon.11 Lastly, the inclusion of ride-hail app renderings in its latest earnings report teases the release of that business model, which could launch first with human drivers and pave the way for their robot counterparts.12 Our confidence in Tesla’s ability to launch a robotaxi network within the next five years has increased considerably. As a result, its business model should transform from one-off vehicle sales to a recurring revenue base as every car becomes an AI-powered cash flow generation machine.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,22,Updated Tesla Manufacturing Growth Rate,2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,23,"In our expected value case, after a flat-to-up year in 2024, vehicle production increases 45% per year through year-end 2029. After this year, we expect that Tesla’s ability to scale will be a function of management bandwidth and Tesla’s ability to open new factories. As production scales from 1.8 million units per year today to 6-16 million per year, the law of large numbers should lead to lower growth rates. Robotaxis likely ease manufacturing scaling by simplifying vehicle designs as well as generating additional capital from highly cash flow generative rides. We also expect that most robotaxis will be sold to fleet owners rather than to individuals, potentially simplifying the sales funnel.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,24,2029 Model Considerations That Are Not Key Drivers Of Our Price Estimates,2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,25,"Optimus
We assume that Optimus will have minimal impact on our price target. Over the next decade, we expect Tesla to become a leading manufacturer and service provider of robots that move through physical space, as it will have the opportunity to leverage learnings from robotaxis as well as its in-house inference chips, training compute, and manufacturing scale. Tesla expects Optimus to be completing useful factory tasks by year end.13 Assuming that it were able to subsume 10-20% of Tesla’s labor hours worked with productivity equal to or twice that of its human counterparts, Optimus could save Tesla $3-4 billion, or 1-2% in manufacturing costs, in 2029.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,26,"Our research suggests that generalizable humanoid robots represent a ~$24 trillion global revenue opportunity at scale, ~50% in manufacturing.14 Should it decide to sell Optimus externally, Tesla could capture a significant share of this multi-trillion-dollar market, though the meaningful commercialization ramp is likely to happen beyond the five years captured in this model.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,27,"Stationary Energy Storage
We estimate that Tesla’s stationary energy storage growth will outpace its vehicle growth, accommodating ~850GWh of energy in 2029. If batteries are a limiting factor, however, Tesla is likely to prioritize robotaxis to generate a higher return on investment, as shown below.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,28,"Source: ARK Investment Management LLC, 2024. This ARK analysis is based on a range of data sources, which are available upon request. Forecasts are inherently limited and cannot be relied upon as a basis for making an investment decision and are built on our modeling that reflects our biases and long-term positive view of the company. Please see additional disclosures on forecasts at the end of the document. For informational purposes only and should not be considered investment advice, or a recommendation to buy, sell or hold any particular security.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,29,"Tesla Semi
Tesla plans to commercialize the semi in 2026. We do not believe the Tesla Semi will contribute significantly to Tesla’s value within our five-year investment time horizon.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,30,"Supercharging Network
This year, Tesla solidified its technology as the North American Charging Standard, with buy-in from Ford and General Motors, and partners like BP, which is funding incremental supercharger expansion.15 Now, with outside capital, we believe Tesla is likely to reorient its funding toward charging infrastructure optimized for robotaxis. While essential for electric vehicles, according to ARK’s research, superchargers are unlikely to generate significant revenue for Tesla. Even if the Supercharger network were to continue growing at current rates and its utilization were to increase from ~11% on average to the ~34% typical of gas stations,16 the financial impact on our price target would pale in comparison to the scaling of Tesla’s robotaxi business.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,31,"FSD Licensing
Tesla currently is in discussions to license its FSD software to one automaker.17 While potentially a monumental event for Tesla, based on traditional automotive design to production timelines,18 non-Tesla FSD-equipped vehicles probably will not debut for years.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,32,"Even so, much like over-the-air updates, automakers might trial FSD on select vehicle models, perhaps prioritizing electric drivetrains, which recently have pulled back on traditional auto production schedules. That said, our research suggests that FSD licensing is unlikely to move the needle on Tesla’s revenue or earnings during the next five years.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,33,"AI-As-A-Service
Tesla’s plans to offer distributed AI-inference-as-a-service (IaaS) and Dojo training-as-a-service probably is outside our five year investment horizon.19 While integrating distributed inference-as-a-service into personally owned vehicles could present challenges—like unstable Wi-Fi connectivity and bottlenecks in scheduling during owner downtime—a robotaxi fleet could address some of the issues. Dedicated infrastructure for charging and stable internet access in conjunction with dependable schedules for vehicle driving hours could result in an organizational structure that can support AI IaaS services.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,34,"Tesla began production on its next generation Dojo tile this year, signaling progress despite management downplaying the Dojo effort during its first quarter earnings call in January 2024. Dojo could become a meaningful contributor to Tesla’s internal compute capacity, but, similar to last year, we do not expect that external use of Dojo will contribute meaningfully to Tesla’s value over the next five years.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,35,"ARK’s 45 independent variables cover scenarios that we believe are plausible outcomes for Tesla over the next five years. An unexpected event, such as Elon Musk’s sudden departure from the company, or a natural disaster or pandemic, could throw these outcomes off considerably.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,36,"Based on the updates delineated above, ARK’s price target for Tesla is $2,600 per share in 2029. Our bear and bull cases suggest that Tesla could be valued between ~$2,000 and ~$3,100 per share in 2029. We have published our simulation model on GitHub and invite readers to explore and test assumptions and/or create visualizations from the simulations.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,37,We hope you've found this blog and valuation model insightful. Please take a moment to share your thoughts with us here.,2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,38,Disclosure,2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,39,"The forecasts and price estimates herein are subject to revision by ARK Invest (“ARK”) and provided solely as a guide to current expectations.  Forecasts regarding broad markets and individual issuers are not, and are not intended to be, representative of any ARK-managed investment product or the characteristics of any ARK portfolio.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,40,"FORECASTS ARE HYPOTHETICAL AND HIGHLY SPECULATIVE, AND PRESENT MANY RISKS AND LIMITATIONS.  While ARK believes that there is a sound basis for the forecasts presented, they are provided for illustrative purposes only and no representations are made as to their accuracy.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,41,"The recipient is urged to use extreme caution when considering the forecasts, as they are inherently subjective and reflect ARK’s inherent bias toward positive expected results. Any positive results should be viewed as a measure of the relative risk of such companies, with higher forecasts generally reflecting greater risk. There is no guarantee that any results will align with the forecasts, and they might not be predictive.  Some or all results may be substantially lower than projected results.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,42,"The forecast has not been achieved by the company, and like all modeled, projected, or hypothetical information, it is important to note that there are multiple versions of a model, and ARK has a conflict of interest in that we have an incentive to show you the best performing results. These forecasts rely on models, which have several inherent limitations, including: 1) reliance on a variety of data obtained from sources that are believed to be reliable, but might be incorrect, inaccurate or incomplete and ARK does not guarantee the accuracy or completeness of any information obtained from any third party, 2) potential inclusion of inherent model creation biases, data discrepancies and/or calculation errors that could cause actual results to differ materially from those projected, and 3) NO reflection of the impact that material economic and market factors might have had and do not involve market risk. The forecasts rely on assumptions, forecasts, estimates, modeling, algorithms and other data input by ARK, some of which relies on third-parties, that could be or prove over time to be incorrect, inaccurate or incomplete.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,43,"The forecasts are based on a variety of criteria and assumptions, which might vary substantially, and involve significant elements of subjective judgment and analysis that reflect our own expectations and biases, which might prove invalid or change without notice. It is possible that other foreseeable events that were not taken into account could occur. The forecasts contained herein represent the application of the simulation models as currently in effect on the date first written above, and there can be no assurance that the models will remain the same in the future or that an application of the current models in the future will produce similar results because the relevant market and economic conditions that prevailed during the period will not necessarily occur. The results will not be updated as the models change, or any information upon which they rely changes. There are numerous other factors related to the markets in general or to the public equity security specifically that cannot be fully accounted for in the preparation of forecasts, all of which can adversely affect actual results. For these reasons, forecasted results will differ, and could differ significantly from actual results. FORECASTS ARE PRESENTED FOR ILLUSTRATIVE PURPOSES ONLY.",2025-11-09 11:43:49 UTC
https://www.ark-invest.com/articles/valuation-models/arks-tesla-price-target-2029,44,"ARK does not have investment banking, consulting, or similar direct relationships with the subject company.",2025-11-09 11:43:49 UTC
